timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675687355024,1481,HTTP Request Large 20MB,200,OK,Thread Group 1 1-1,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,10,0,0
1675687356495,216,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-20,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,12,0,0
1675687356587,140,HTTP Request Little 1KB,200,OK,Thread Group 1 1-5,,true,,1284,111,20,20,http://192.168.33.4/1,140,0,0
1675687356505,242,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-1,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,7,0,0
1675687356456,308,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-12,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,50,0,0
1675687356754,12,HTTP Request Little 2KB,200,OK,Thread Group 1 1-17,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,12,0,0
1675687356804,93,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-4,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,34,0,0
1675687356155,934,HTTP Request Large 10MB,200,OK,Thread Group 1 1-2,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,32,0,0
1675687357087,8,HTTP Request Little 2KB,200,OK,Thread Group 1 1-7,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,8,0,0
1675687356308,804,HTTP Request Large 13MB,200,OK,Thread Group 1 1-15,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,7,0,0
1675687357112,14,HTTP Request Little 1KB,200,OK,Thread Group 1 1-15,,true,,1284,111,20,20,http://192.168.33.4/1,14,0,0
1675687356426,814,HTTP Request Large 13MB,200,OK,Thread Group 1 1-8,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,10,0,0
1675687355953,1430,HTTP Request Large 13MB,200,OK,Thread Group 1 1-19,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,72,0,0
1675687357240,144,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-8,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,8,0,0
1675687355794,1606,HTTP Request Large 20MB,200,OK,Thread Group 1 1-3,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,18,0,0
1675687357400,2,HTTP Request Little 2KB,200,OK,Thread Group 1 1-3,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,2,0,0
1675687357384,28,HTTP Request Little 1KB,200,OK,Thread Group 1 1-19,,true,,1284,111,20,20,http://192.168.33.4/1,28,0,0
1675687357294,132,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-20,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,91,0,0
1675687355797,1768,HTTP Request Large 20MB,200,OK,Thread Group 1 1-14,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,66,0,0
1675687357566,36,HTTP Request Little 1KB,200,OK,Thread Group 1 1-14,,true,,1284,111,20,20,http://192.168.33.4/1,36,0,0
1675687356640,989,HTTP Request Large 13MB,200,OK,Thread Group 1 1-18,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,12,0,0
1675687355826,1819,HTTP Request Large 16MB,200,OK,Thread Group 1 1-10,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,41,0,0
1675687356290,1357,HTTP Request Large 13MB,200,OK,Thread Group 1 1-9,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,11,0,0
1675687357645,218,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-10,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,19,0,0
1675687357648,224,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-9,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,14,0,0
1675687357914,7,HTTP Request Little 1KB,200,OK,Thread Group 1 1-15,,true,,1284,111,20,20,http://192.168.33.4/1,7,0,0
1675687357604,340,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-4,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,6,0,0
1675687358041,7,HTTP Request Little 3KB,200,OK,Thread Group 1 1-8,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,7,0,0
1675687357885,220,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-7,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,11,0,0
1675687356315,1835,HTTP Request Large 20MB,200,OK,Thread Group 1 1-11,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,6,0,0
1675687357049,1174,HTTP Request Large 10MB,200,OK,Thread Group 1 1-6,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,8,0,0
1675687358150,87,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-11,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,10,0,0
1675687357256,1007,HTTP Request Large 13MB,200,OK,Thread Group 1 1-12,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,7,0,0
1675687357032,1262,HTTP Request Large 13MB,200,OK,Thread Group 1 1-13,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,7,0,0
1675687358294,9,HTTP Request Little 2KB,200,OK,Thread Group 1 1-13,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,9,0,0
1675687358184,148,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-19,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,6,0,0
1675687358404,13,HTTP Request Little 1KB,200,OK,Thread Group 1 1-4,,true,,1284,111,20,20,http://192.168.33.4/1,13,0,0
1675687357388,1070,HTTP Request Large 10MB,200,OK,Thread Group 1 1-5,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,6,0,0
1675687358367,131,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-14,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,7,0,0
1675687358448,72,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-9,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,10,0,0
1675687358458,161,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-5,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,50,0,0
1675687357555,1075,HTTP Request Large 13MB,200,OK,Thread Group 1 1-17,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,39,0,0
1675687358630,7,HTTP Request Little 1KB,200,OK,Thread Group 1 1-17,,true,,1284,111,20,20,http://192.168.33.4/1,7,0,0
1675687357089,1602,HTTP Request Large 16MB,200,OK,Thread Group 1 1-2,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,9,0,0
1675687357304,1400,HTTP Request Large 16MB,200,OK,Thread Group 1 1-1,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,118,0,0
1675687358705,6,HTTP Request Little 3KB,200,OK,Thread Group 1 1-1,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,6,0,0
1675687358200,520,HTTP Request Large 10MB,200,OK,Thread Group 1 1-3,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,8,0,0
1675687358840,12,HTTP Request Little 2KB,200,OK,Thread Group 1 1-8,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,12,0,0
1675687356950,2012,HTTP Request Large 20MB,200,OK,Thread Group 1 1-16,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,6,0,0
1675687358962,11,HTTP Request Little 2KB,200,OK,Thread Group 1 1-16,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,11,0,0
1675687358685,354,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-7,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,6,0,0
1675687357629,1431,HTTP Request Large 20MB,200,OK,Thread Group 1 1-18,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,10,0,0
1675687359060,9,HTTP Request Little 1KB,200,OK,Thread Group 1 1-18,,true,,1284,111,20,20,http://192.168.33.4/1,9,0,0
1675687358095,1089,HTTP Request Large 13MB,200,OK,Thread Group 1 1-20,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,13,0,0
1675687359258,7,HTTP Request Little 3KB,200,OK,Thread Group 1 1-5,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,7,0,0
1675687358986,283,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-19,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,6,0,0
1675687358223,1167,HTTP Request Large 16MB,200,OK,Thread Group 1 1-6,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,15,0,0
